"","Site","type","count"
"2853","29MC158","Four-Mile Polychrome",0
"2854","29MC158","Hachure A",0
"2855","29MC158","Hachure B",0
"2856","29MC158","Historic Polychromes",0
"2857","29MC158","Holbrook B/W",0
"2858","29MC158","Indeterminate B/W",0
"2859","29MC158","Indeterminate Corrugated",0
"2860","29MC158","Indeterminate P1-P2 B/W",0
"2861","29MC158","Indeterminate P2-3 carbon trachtye",0
"2862","29MC158","Indeterminate Redware",0
"2863","29MC158","Indeterminate Whiteware",1
"2864","29MC158","Indeterminate plain gray",0
"2865","29MC158","Kana'a B/W",0
"2866","29MC158","Kana'a Gray",0
"2867","29MC158","Kayenta B/W",0
"2868","29MC158","Kiatuthlana B/W",0
"2869","29MC158","La Plata B/R",0
"2870","29MC158","La Plata B/W",0
"2871","29MC158","Late Pueblo utility",0
"2872","29MC158","Lino Gray",0
"2873","29MC158","Mancos B/W",0
"2874","29MC158","Mesa Verde & proto",0
"2875","29MC158","Mummy Lake Chaco",0
"2876","29MC158","Navajo Polychrome",0
"2877","29MC158","Navajo Utility",0
"2878","29MC158","Newcomb B/W",0
"2879","29MC158","Pena B/W",0
"2880","29MC158","Piedro B/W",0
"2881","29MC158","Puerco B/R",0
"2882","29MC158","Red Mesa B/W",0
"2883","29MC158","Sanostee R/O",0
"2884","29MC158","Smudged Reds",0
"2885","29MC158","Sosi-Dogozhi B/W",0
"2886","29MC158","St. John's B/R Poly",0
"2887","29MC158","Theodore B/W",0
"2888","29MC158","Toadlena B/W",0
"2889","29MC158","Tohatchie/Coolidge Coirrugated",0
"2890","29MC158","Tusayan B/R",0
"2891","29MC158","Tusayan Poly",0
"2892","29MC158","Wetherill B/W",0
"2893","29MC158","White Mound B/W",0
"2894","29MC158","Wingate B/R",0
"2895","29MC159","Abajo R/O",0
"2896","29MC159","Black Mesa B/W",0
"2897","29MC159","Bluff B/R",0
"2898","29MC159","Chaco B/W",0
"2899","29MC159","Chaco Corrugated",2
"2900","29MC159","Chaco McElmo B/W",4
"2901","29MC159","Chaco San Jose B/W",2
"2902","29MC159","Chuska B/W",0
"2903","29MC159","Cortez B/W",0
"2904","29MC159","Deadman's B/R",0
"2905","29MC159","Degenerative Transitional B/W",8
"2906","29MC159","Four-Mile Polychrome",0
"2907","29MC159","Hachure A",2
"2908","29MC159","Hachure B",1
"2909","29MC159","Historic Polychromes",0
"2910","29MC159","Holbrook B/W",0
"2911","29MC159","Indeterminate B/W",1
"2912","29MC159","Indeterminate Corrugated",6
"2913","29MC159","Indeterminate P1-P2 B/W",5
"2914","29MC159","Indeterminate P2-3 carbon trachtye",0
"2915","29MC159","Indeterminate Redware",0
"2916","29MC159","Indeterminate Whiteware",0
"2917","29MC159","Indeterminate plain gray",0
"2918","29MC159","Kana'a B/W",0
"2919","29MC159","Kana'a Gray",0
"2920","29MC159","Kayenta B/W",1
"2921","29MC159","Kiatuthlana B/W",1
"2922","29MC159","La Plata B/R",0
"2923","29MC159","La Plata B/W",0
"2924","29MC159","Late Pueblo utility",0
"2925","29MC159","Lino Gray",0
"2926","29MC159","Mancos B/W",0
"2927","29MC159","Mesa Verde & proto",0
"2928","29MC159","Mummy Lake Chaco",0
"2929","29MC159","Navajo Polychrome",0
"2930","29MC159","Navajo Utility",0
"2931","29MC159","Newcomb B/W",0
"2932","29MC159","Pena B/W",0
"2933","29MC159","Piedro B/W",0
"2934","29MC159","Puerco B/R",3
"2935","29MC159","Red Mesa B/W",2
"2936","29MC159","Sanostee R/O",0
"2937","29MC159","Smudged Reds",0
"2938","29MC159","Sosi-Dogozhi B/W",0
"2939","29MC159","St. John's B/R Poly",3
"2940","29MC159","Theodore B/W",0
"2941","29MC159","Toadlena B/W",0
"2942","29MC159","Tohatchie/Coolidge Coirrugated",5
"2943","29MC159","Tusayan B/R",0
"2944","29MC159","Tusayan Poly",0
"2945","29MC159","Wetherill B/W",0
"2946","29MC159","White Mound B/W",0
"2947","29MC159","Wingate B/R",1
"2948","29MC160","Abajo R/O",0
"2949","29MC160","Black Mesa B/W",0
"2950","29MC160","Bluff B/R",0
"2951","29MC160","Chaco B/W",2
"2952","29MC160","Chaco Corrugated",5
"2953","29MC160","Chaco McElmo B/W",7
"2954","29MC160","Chaco San Jose B/W",0
"2955","29MC160","Chuska B/W",0
"2956","29MC160","Cortez B/W",0
"2957","29MC160","Deadman's B/R",0
"2958","29MC160","Degenerative Transitional B/W",13
"2959","29MC160","Four-Mile Polychrome",0
"2960","29MC160","Hachure A",6
"2961","29MC160","Hachure B",5
"2962","29MC160","Historic Polychromes",0
"2963","29MC160","Holbrook B/W",0
"2964","29MC160","Indeterminate B/W",0
"2965","29MC160","Indeterminate Corrugated",14
"2966","29MC160","Indeterminate P1-P2 B/W",6
"2967","29MC160","Indeterminate P2-3 carbon trachtye",0
"2968","29MC160","Indeterminate Redware",0
"2969","29MC160","Indeterminate Whiteware",7
"2970","29MC160","Indeterminate plain gray",0
"2971","29MC160","Kana'a B/W",0
"2972","29MC160","Kana'a Gray",1
"2973","29MC160","Kayenta B/W",0
"2974","29MC160","Kiatuthlana B/W",3
"2975","29MC160","La Plata B/R",0
"2976","29MC160","La Plata B/W",0
"2977","29MC160","Late Pueblo utility",0
"2978","29MC160","Lino Gray",2
"2979","29MC160","Mancos B/W",1
"2980","29MC160","Mesa Verde & proto",0
"2981","29MC160","Mummy Lake Chaco",0
"2982","29MC160","Navajo Polychrome",0
"2983","29MC160","Navajo Utility",0
"2984","29MC160","Newcomb B/W",0
"2985","29MC160","Pena B/W",0
"2986","29MC160","Piedro B/W",0
"2987","29MC160","Puerco B/R",1
"2988","29MC160","Red Mesa B/W",1
"2989","29MC160","Sanostee R/O",0
"2990","29MC160","Smudged Reds",0
"2991","29MC160","Sosi-Dogozhi B/W",0
"2992","29MC160","St. John's B/R Poly",0
"2993","29MC160","Theodore B/W",0
"2994","29MC160","Toadlena B/W",0
"2995","29MC160","Tohatchie/Coolidge Coirrugated",8
"2996","29MC160","Tusayan B/R",0
"2997","29MC160","Tusayan Poly",0
"2998","29MC160","Wetherill B/W",0
"2999","29MC160","White Mound B/W",0
"3000","29MC160","Wingate B/R",0
"3001","29MC161","Abajo R/O",1
"3002","29MC161","Black Mesa B/W",0
"3003","29MC161","Bluff B/R",2
"3004","29MC161","Chaco B/W",3
"3005","29MC161","Chaco Corrugated",33
"3006","29MC161","Chaco McElmo B/W",9
"3007","29MC161","Chaco San Jose B/W",7
"3008","29MC161","Chuska B/W",0
"3009","29MC161","Cortez B/W",0
"3010","29MC161","Deadman's B/R",0
"3011","29MC161","Degenerative Transitional B/W",43
"3012","29MC161","Four-Mile Polychrome",0
"3013","29MC161","Hachure A",15
"3014","29MC161","Hachure B",18
"3015","29MC161","Historic Polychromes",0
"3016","29MC161","Holbrook B/W",0
"3017","29MC161","Indeterminate B/W",3
"3018","29MC161","Indeterminate Corrugated",11
"3019","29MC161","Indeterminate P1-P2 B/W",15
"3020","29MC161","Indeterminate P2-3 carbon trachtye",1
"3021","29MC161","Indeterminate Redware",0
"3022","29MC161","Indeterminate Whiteware",8
"3023","29MC161","Indeterminate plain gray",0
"3024","29MC161","Kana'a B/W",0
"3025","29MC161","Kana'a Gray",0
"3026","29MC161","Kayenta B/W",0
"3027","29MC161","Kiatuthlana B/W",6
"3028","29MC161","La Plata B/R",1
"3029","29MC161","La Plata B/W",0
"3030","29MC161","Late Pueblo utility",0
"3031","29MC161","Lino Gray",3
"3032","29MC161","Mancos B/W",0
"3033","29MC161","Mesa Verde & proto",2
"3034","29MC161","Mummy Lake Chaco",0
"3035","29MC161","Navajo Polychrome",0
"3036","29MC161","Navajo Utility",0
"3037","29MC161","Newcomb B/W",0
"3038","29MC161","Pena B/W",0
"3039","29MC161","Piedro B/W",0
"3040","29MC161","Puerco B/R",8
"3041","29MC161","Red Mesa B/W",7
"3042","29MC161","Sanostee R/O",0
"3043","29MC161","Smudged Reds",0
"3044","29MC161","Sosi-Dogozhi B/W",0
"3045","29MC161","St. John's B/R Poly",0
"3046","29MC161","Theodore B/W",0
"3047","29MC161","Toadlena B/W",0
"3048","29MC161","Tohatchie/Coolidge Coirrugated",23
"3049","29MC161","Tusayan B/R",1
"3050","29MC161","Tusayan Poly",0
"3051","29MC161","Wetherill B/W",0
"3052","29MC161","White Mound B/W",0
"3053","29MC161","Wingate B/R",3
"3054","29MC162","Abajo R/O",0
"3055","29MC162","Black Mesa B/W",0
"3056","29MC162","Bluff B/R",0
"3057","29MC162","Chaco B/W",0
"3058","29MC162","Chaco Corrugated",3
"3059","29MC162","Chaco McElmo B/W",5
"3060","29MC162","Chaco San Jose B/W",3
"3061","29MC162","Chuska B/W",0
"3062","29MC162","Cortez B/W",0
"3063","29MC162","Deadman's B/R",0
"3064","29MC162","Degenerative Transitional B/W",10
"3065","29MC162","Four-Mile Polychrome",0
"3066","29MC162","Hachure A",5
"3067","29MC162","Hachure B",6
"3068","29MC162","Historic Polychromes",0
"3069","29MC162","Holbrook B/W",0
"3070","29MC162","Indeterminate B/W",1
"3071","29MC162","Indeterminate Corrugated",1
"3072","29MC162","Indeterminate P1-P2 B/W",7
"3073","29MC162","Indeterminate P2-3 carbon trachtye",0
"3074","29MC162","Indeterminate Redware",0
"3075","29MC162","Indeterminate Whiteware",11
"3076","29MC162","Indeterminate plain gray",2
"3077","29MC162","Kana'a B/W",0
"3078","29MC162","Kana'a Gray",1
"3079","29MC162","Kayenta B/W",0
"3080","29MC162","Kiatuthlana B/W",2
"3081","29MC162","La Plata B/R",1
"3082","29MC162","La Plata B/W",0
"3083","29MC162","Late Pueblo utility",0
"3084","29MC162","Lino Gray",0
"3085","29MC162","Mancos B/W",0
"3086","29MC162","Mesa Verde & proto",5
"3087","29MC162","Mummy Lake Chaco",0
"3088","29MC162","Navajo Polychrome",0
"3089","29MC162","Navajo Utility",0
"3090","29MC162","Newcomb B/W",0
"3091","29MC162","Pena B/W",0
"3092","29MC162","Piedro B/W",0
"3093","29MC162","Puerco B/R",1
"3094","29MC162","Red Mesa B/W",2
"3095","29MC162","Sanostee R/O",0
"3096","29MC162","Smudged Reds",0
"3097","29MC162","Sosi-Dogozhi B/W",0
"3098","29MC162","St. John's B/R Poly",0
"3099","29MC162","Theodore B/W",0
"3100","29MC162","Toadlena B/W",0
"3101","29MC162","Tohatchie/Coolidge Coirrugated",6
"3102","29MC162","Tusayan B/R",0
"3103","29MC162","Tusayan Poly",0
"3104","29MC162","Wetherill B/W",0
"3105","29MC162","White Mound B/W",0
"3106","29MC162","Wingate B/R",2
"3107","29MC163","Abajo R/O",1
"3108","29MC163","Black Mesa B/W",0
"3109","29MC163","Bluff B/R",0
"3110","29MC163","Chaco B/W",0
"3111","29MC163","Chaco Corrugated",4
"3112","29MC163","Chaco McElmo B/W",13
"3113","29MC163","Chaco San Jose B/W",4
"3114","29MC163","Chuska B/W",0
"3115","29MC163","Cortez B/W",0
"3116","29MC163","Deadman's B/R",0
"3117","29MC163","Degenerative Transitional B/W",39
"3118","29MC163","Four-Mile Polychrome",0
"3119","29MC163","Hachure A",18
"3120","29MC163","Hachure B",17
"3121","29MC163","Historic Polychromes",0
"3122","29MC163","Holbrook B/W",0
"3123","29MC163","Indeterminate B/W",6
"3124","29MC163","Indeterminate Corrugated",8
"3125","29MC163","Indeterminate P1-P2 B/W",10
"3126","29MC163","Indeterminate P2-3 carbon trachtye",0
"3127","29MC163","Indeterminate Redware",1
"3128","29MC163","Indeterminate Whiteware",9
"3129","29MC163","Indeterminate plain gray",0
"3130","29MC163","Kana'a B/W",0
"3131","29MC163","Kana'a Gray",0
"3132","29MC163","Kayenta B/W",2
"3133","29MC163","Kiatuthlana B/W",5
"3134","29MC163","La Plata B/R",0
"3135","29MC163","La Plata B/W",0
"3136","29MC163","Late Pueblo utility",0
"3137","29MC163","Lino Gray",0
"3138","29MC163","Mancos B/W",0
"3139","29MC163","Mesa Verde & proto",0
"3140","29MC163","Mummy Lake Chaco",0
"3141","29MC163","Navajo Polychrome",0
"3142","29MC163","Navajo Utility",0
"3143","29MC163","Newcomb B/W",0
"3144","29MC163","Pena B/W",0
"3145","29MC163","Piedro B/W",0
"3146","29MC163","Puerco B/R",10
"3147","29MC163","Red Mesa B/W",6
"3148","29MC163","Sanostee R/O",0
"3149","29MC163","Smudged Reds",1
"3150","29MC163","Sosi-Dogozhi B/W",0
"3151","29MC163","St. John's B/R Poly",1
"3152","29MC163","Theodore B/W",0
"3153","29MC163","Toadlena B/W",0
"3154","29MC163","Tohatchie/Coolidge Coirrugated",21
"3155","29MC163","Tusayan B/R",4
"3156","29MC163","Tusayan Poly",0
"3157","29MC163","Wetherill B/W",0
"3158","29MC163","White Mound B/W",0
"3159","29MC163","Wingate B/R",3
"3160","29MC164","Abajo R/O",0
"3161","29MC164","Black Mesa B/W",0
"3162","29MC164","Bluff B/R",0
"3163","29MC164","Chaco B/W",0
"3164","29MC164","Chaco Corrugated",0
"3165","29MC164","Chaco McElmo B/W",0
"3166","29MC164","Chaco San Jose B/W",0
"3167","29MC164","Chuska B/W",0
"3168","29MC164","Cortez B/W",0
"3169","29MC164","Deadman's B/R",0
"3170","29MC164","Degenerative Transitional B/W",0
"3171","29MC164","Four-Mile Polychrome",0
"3172","29MC164","Hachure A",0
"3173","29MC164","Hachure B",0
"3174","29MC164","Historic Polychromes",0
"3175","29MC164","Holbrook B/W",0
"3176","29MC164","Indeterminate B/W",0
"3177","29MC164","Indeterminate Corrugated",0
"3178","29MC164","Indeterminate P1-P2 B/W",0
"3179","29MC164","Indeterminate P2-3 carbon trachtye",0
"3180","29MC164","Indeterminate Redware",0
"3181","29MC164","Indeterminate Whiteware",0
"3182","29MC164","Indeterminate plain gray",0
"3183","29MC164","Kana'a B/W",0
"3184","29MC164","Kana'a Gray",0
"3185","29MC164","Kayenta B/W",0
"3186","29MC164","Kiatuthlana B/W",0
"3187","29MC164","La Plata B/R",0
"3188","29MC164","La Plata B/W",0
"3189","29MC164","Late Pueblo utility",0
"3190","29MC164","Lino Gray",0
"3191","29MC164","Mancos B/W",0
"3192","29MC164","Mesa Verde & proto",0
"3193","29MC164","Mummy Lake Chaco",0
"3194","29MC164","Navajo Polychrome",0
"3195","29MC164","Navajo Utility",0
"3196","29MC164","Newcomb B/W",0
"3197","29MC164","Pena B/W",0
"3198","29MC164","Piedro B/W",0
"3199","29MC164","Puerco B/R",0
"3200","29MC164","Red Mesa B/W",1
"3201","29MC164","Sanostee R/O",0
"3202","29MC164","Smudged Reds",0
"3203","29MC164","Sosi-Dogozhi B/W",0
"3204","29MC164","St. John's B/R Poly",0
"3205","29MC164","Theodore B/W",0
"3206","29MC164","Toadlena B/W",0
"3207","29MC164","Tohatchie/Coolidge Coirrugated",0
"3208","29MC164","Tusayan B/R",0
"3209","29MC164","Tusayan Poly",0
"3210","29MC164","Wetherill B/W",0
"3211","29MC164","White Mound B/W",0
"3212","29MC164","Wingate B/R",0
"3213","29MC167","Abajo R/O",0
"3214","29MC167","Black Mesa B/W",0
"3215","29MC167","Bluff B/R",0
"3216","29MC167","Chaco B/W",1
"3217","29MC167","Chaco Corrugated",1
"3218","29MC167","Chaco McElmo B/W",10
"3219","29MC167","Chaco San Jose B/W",1
"3220","29MC167","Chuska B/W",0
"3221","29MC167","Cortez B/W",0
"3222","29MC167","Deadman's B/R",0
"3223","29MC167","Degenerative Transitional B/W",12
"3224","29MC167","Four-Mile Polychrome",0
"3225","29MC167","Hachure A",5
"3226","29MC167","Hachure B",7
"3227","29MC167","Historic Polychromes",0
"3228","29MC167","Holbrook B/W",0
"3229","29MC167","Indeterminate B/W",3
"3230","29MC167","Indeterminate Corrugated",10
"3231","29MC167","Indeterminate P1-P2 B/W",11
"3232","29MC167","Indeterminate P2-3 carbon trachtye",0
"3233","29MC167","Indeterminate Redware",0
"3234","29MC167","Indeterminate Whiteware",8
"3235","29MC167","Indeterminate plain gray",0
